incident_id;datum;country_id;region_id;subregion_id;ort;elevation;latitude;longitude;incline;aspect_id;danger_id;n_injured;n_dead;n_uninjured;involved_sum;involved;valid_time;revision;region_name;involved_id;___id;___s
7629;2006-03-18 00:00:00;1;1;184;Goldried - Schigebiet;1800;46.895003;12.535003;;;;0;0;;;none;true;1;Tirol;0;T000002R000890;true
7630;2006-03-18 00:00:00;1;1;175;Hintenkarscharte - ;1945;47.359078;12.25448;40;8;2;0;1;;;yes;true;1;Tirol;30001;T000002R000891;true
7631;2006-03-18 00:00:00;1;1;163;Stripsenkopf - ;1750;47.581855;12.308642;48;4;2;1;1;;;yes;true;1;Tirol;30001;T000002R000892;true
7632;2006-03-19 00:00:00;1;1;173;Pfundsalm - Niederleger;1930;47.235065;11.645065;40;5;;0;0;;;none;true;1;Tirol;0;T000002R000893;true
7633;2006-03-21 00:00:00;1;1;177;Rifflsee - Taschachalpe;2040;46.960972;10.863413;40;3;3;0;1;;;yes;true;1;Tirol;30001;T000002R000894;true
7634;2006-03-22 00:00:00;1;1;177;Egesengrat - ;;46.930161;10.985161;;3;;0;0;;;none;true;1;Tirol;0;T000002R000895;true
7635;2006-03-22 00:00:00;1;1;172;Malgrube - Franz Senn Hütte;;47.115138;11.005138;;;2;1;0;;;yes;true;1;Tirol;2001;T000002R000896;true
7636;2006-03-22 00:00:00;1;1;172;Mugkogel - Sellrain Straße;;47.115139;11.005139;;;;0;0;;;none;true;1;Tirol;0;T000002R000897;true
7637;2006-03-22 00:00:00;1;1;173;Wanglspitze - ;;47.235066;11.645066;;;;0;0;;;yes;true;1;Tirol;0;T000002R000898;true
7638;2006-03-22 00:00:00;1;1;172;Weixmannstall - Pitztaler Landesstraße L16;;47.11514;11.00514;;;;0;0;;;none;true;1;Tirol;0;T000002R000899;true
7639;2006-03-25 00:00:00;1;1;165;Flirsch - ;;47.270106;10.535106;;;;0;0;;;none;true;1;Tirol;0;T000002R000900;true
7640;2006-03-25 00:00:00;1;1;173;Schmirner Landesstr. - ;;47.235067;11.645067;;;;0;0;;;none;true;1;Tirol;0;T000002R000901;true
7641;2006-03-25 00:00:00;1;1;172;Weixmannstall - Pitztaler Landesstraße L16;;47.115141;11.005141;;;;0;0;;;none;true;1;Tirol;0;T000002R000902;true
7642;2006-03-26 00:00:00;1;1;165;Gampberg - Talabfahrt;1400;47.270107;10.535107;;;3;1;0;;;yes;true;1;Tirol;2001;T000002R000903;true
7643;2006-03-26 00:00:00;1;1;160;Seefelder Spitze - ;;47.395056;11.260056;;;;0;0;;;yes;true;1;Tirol;0;T000002R000904;true
7644;2006-03-27 00:00:00;1;1;177;Rettenbachtal - ;;46.930162;10.985162;;;;0;0;;;none;true;1;Tirol;0;T000002R000905;true
7645;2006-04-02 00:00:00;1;1;161;Hochmahdkopf - ;1510;47.323112;11.495286;40;1;2;0;1;;;yes;true;1;Tirol;30001;T000002R000906;true
7646;2006-04-03 00:00:00;2;9;18;Jamtal - Kronenjoch;3000;46.995063;10.385063;35;8;2;1;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;2001;T000002R000907;true
7647;2006-04-04 00:00:00;1;1;179;Mutterberger Seespitze - ;3200;47.023596;11.11079;44;1;2;0;1;;;yes;true;1;Tirol;30001;T000002R000908;true
7648;2006-04-13 00:00:00;1;1;177;Gaislachkogel - ;;46.930163;10.985163;;5;;0;0;;;yes;true;1;Tirol;0;T000002R000909;true
7649;2006-04-22 00:00:00;1;1;180;Kleiner Kaserer - ;2950;47.069406;11.644109;40;1;1;2;1;;;yes;true;1;Tirol;30001;T000002R000910;true
7650;2006-05-01 00:00:00;1;1;177;Wildspitze - ;3650;46.887651;10.869985;40;4;2;2;1;;;yes;true;1;Tirol;30001;T000002R000911;true
7651;2006-05-26 00:00:00;1;1;172;Brochkogel - ;3600;47.115142;11.005142;55;1;;0;0;;;yes;true;1;Tirol;0;T000002R000912;true
7652;2006-09-01 00:00:00;1;1;177;Vent - Langtauferer Spitze;;46.930164;10.985164;;;;1;0;;;yes;true;1;Tirol;2001;T000002R000913;true
7653;2006-12-10 00:00:00;1;1;163;oberhalb Pyramide - ;;47.560027;12.165027;;;;0;0;;;none;true;1;Tirol;0;T000002R000914;true
7654;2006-12-16 00:00:00;1;1;177;Querkogeljoch - ;;46.930165;10.985165;;;;3;0;;;yes;true;1;Tirol;2003;T000002R000915;true
7655;2006-12-23 00:00:00;1;1;175;Bischof - ;;47.390061;12.240061;;;1;0;0;;;none;true;1;Tirol;0;T000002R000916;true
7656;2007-01-01 00:00:00;1;1;172;Krinnenköpfe-Schlick - ;;47.115143;11.005143;30;;2;0;0;;;none;true;1;Tirol;0;T000002R000917;true
7657;2007-01-01 00:00:00;1;1;172;Mittenkogel - Brechten;;47.115144;11.005144;;8;2;0;0;;;none;true;1;Tirol;0;T000002R000918;true
7658;2007-01-04 00:00:00;2;9;18; - ;;46.995064;10.385064;;;3;0;0;;;none;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000919;true
7659;2007-01-04 00:00:00;1;1;177;Stubaier Gletscher - ;;46.930166;10.985166;;;3;0;0;;;none;true;1;Tirol;0;T000002R000920;true
7660;2007-01-05 00:00:00;1;1;177;Daunerferner - ;;46.930167;10.985167;;;3;0;0;;;none;true;1;Tirol;0;T000002R000921;true
7661;2007-01-05 00:00:00;1;1;175;Hangalm - ;;47.390062;12.240062;35;;2;1;0;;;yes;true;1;Tirol;2001;T000002R000922;true
7662;2007-01-05 00:00:00;2;9;18;Hartlas Rinne - ;2400;46.995065;10.385065;40;3;3;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000923;true
7663;2007-01-05 00:00:00;1;1;165;Mattun - ;;47.270108;10.535108;;;3;0;0;;;none;true;1;Tirol;0;T000002R000924;true
7664;2007-01-05 00:00:00;1;1;165;Schöngraben - ;;47.270109;10.535109;;;3;0;0;;;none;true;1;Tirol;0;T000002R000925;true
7665;2007-01-05 00:00:00;1;1;165;Vordere Rendlspitz - ;;47.27011;10.53511;42;2;3;1;0;;;yes;true;1;Tirol;2001;T000002R000926;true
7666;2007-01-05 00:00:00;1;1;165;Vorderer Rendl - ;;47.270111;10.535111;35;;3;1;0;;;yes;true;1;Tirol;2001;T000002R000927;true
7668;2007-01-06 00:00:00;1;1;173;Metzen - ;;47.235068;11.645068;;;3;0;0;;;yes;true;1;Tirol;0;T000002R000928;true
7669;2007-01-06 00:00:00;1;1;160;Seefelder Joch - ;2110;47.395057;11.260057;35;8;;0;0;;;yes;true;1;Tirol;0;T000002R000929;true
7670;2007-01-06 00:00:00;1;1;186;Tscharrkogel - ;;46.755001;12.670001;;;2;0;0;;;none;true;1;Tirol;0;T000002R000930;true
7671;2007-01-07 00:00:00;1;1;173;Torspitze - ;2400;47.235069;11.645069;;;3;1;0;;;yes;true;1;Tirol;2001;T000002R000931;true
7672;2007-01-07 00:00:00;1;1;172;vorderer Grieskogel - ;;47.115145;11.005145;;;3;0;0;;;yes;true;1;Tirol;0;T000002R000932;true
7673;2007-01-13 00:00:00;1;1;172;Schöntalspitze - ;2832;47.115146;11.005146;37;3;3;1;0;;;yes;true;1;Tirol;2001;T000002R000933;true
7674;2007-01-20 00:00:00;2;9;18;Blanka - ;;46.995066;10.385066;35;5;2;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000934;true
7675;2007-01-20 00:00:00;2;9;18;Ischgl/Samnaun - Greitspitze (Schweiz);2500;46.995067;10.385067;;;2;2;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;2002;T000002R000935;true
7676;2007-01-20 00:00:00;2;9;18;Heidelberger Hütte - ;;46.995068;10.385068;;;2;0;0;;;none;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000936;true
7677;2007-01-20 00:00:00;1;1;184;Staller Sattel - ;;46.895004;12.535004;;3;2;0;0;;;yes;true;1;Tirol;0;T000002R000937;true
7678;2007-01-28 00:00:00;1;1;165;St.Anton - Mattun ;1900;47.270112;10.535112;;;2;1;0;;;yes;true;1;Tirol;2001;T000002R000938;true
7679;2007-01-28 00:00:00;1;1;173;Metzen - ;2160;47.23507;11.64507;38;4;3;0;0;;;none;true;1;Tirol;0;T000002R000939;true
7680;2007-02-13 00:00:00;1;1;165;Gampen - ;1800;47.270113;10.535113;35;;2;0;0;;;yes;true;1;Tirol;0;T000002R000940;true
7681;2007-02-13 00:00:00;1;1;165;Schöngraben - ;;47.270114;10.535114;;;3;0;0;;;none;true;1;Tirol;0;T000002R000941;true
7682;2007-02-14 00:00:00;1;1;167;Obere Gstansböden - ;1910;47.117549;10.268786;37;1;3;0;2;;;yes;true;1;Tirol;30002;T000002R000942;true
7683;2007-02-15 00:00:00;2;9;18;Miderskopf - ;2780;46.995069;10.385069;35;2;3;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000943;true
7684;2007-02-15 00:00:00;1;1;173;Tuxer Jöchl - ;2250;47.235071;11.645071;40;8;3;0;0;;;yes;true;1;Tirol;0;T000002R000944;true
7685;2007-02-17 00:00:00;1;1;172;Halsl - Lustiger Berglersteig;2300;47.115147;11.005147;;;3;1;0;;;yes;true;1;Tirol;2001;T000002R000945;true
7686;2007-02-17 00:00:00;1;1;172;Zischgelesspitze - Sattelloch ;2800;47.115148;11.005148;30;3;3;2;0;;;yes;true;1;Tirol;2002;T000002R000946;true
7687;2007-02-27 00:00:00;1;1;167;Rendl - Gampberg;1900;47.118234;10.270947;37;1;3;0;1;;;yes;true;1;Tirol;30001;T000002R000947;true
7688;2007-03-02 00:00:00;1;1;165;Galzig - unterhalb Nachtigall;;47.270115;10.535115;;;4;0;0;;;yes;true;1;Tirol;0;T000002R000948;true
7689;2007-03-02 00:00:00;1;1;177;Grubenkopf - ;2420;46.962835;10.840764;35;1;3;1;1;;;yes;true;1;Tirol;30001;T000002R000949;true
7690;2007-03-02 00:00:00;1;1;177;Rettenbachtal / Stabele -;2380;46.958216;10.976655;40;1;3;2;1;;;yes;true;1;Tirol;30001;T000002R000950;true
7922;2009-02-15 00:00:00;1;1;175;Talkaser Niederalm - ;;47.390071;12.240071;;;3;0;0;;;none;true;1;Tirol;0;T000002R000951;true
7691;2007-03-04 00:00:00;2;9;18;Bieltal - ;2400;46.99507;10.38507;40;3;4;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000952;true
7692;2007-03-04 00:00:00;1;1;177;Breslauer Hütte - ;;46.930168;10.985168;;;4;0;0;;;yes;true;1;Tirol;0;T000002R000953;true
7693;2007-03-04 00:00:00;1;1;172;Flaurlinger Rosskogel - ;2800;47.115149;11.005149;;;4;1;0;;;yes;true;1;Tirol;2001;T000002R000954;true
7694;2007-03-04 00:00:00;1;1;174;Rosskopf - ;2520;47.222427;11.752074;35;2;3;0;1;;;yes;true;1;Tirol;30001;T000002R000955;true
7695;2007-03-04 00:00:00;2;9;18;Urgtal - ;2200;46.995071;10.385071;30;2;4;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000956;true
7696;2007-03-09 00:00:00;1;1;177;Gaislachkogel - ;2800;46.941453;10.973521;40;3;3;0;1;;;yes;true;1;Tirol;30001;T000002R000957;true
7697;2007-03-11 00:00:00;1;1;173;Jumsjoch - zw. Pluderling und Jumsjoch;;47.235072;11.645072;;;3;0;0;;;none;true;1;Tirol;0;T000002R000958;true
7698;2007-03-11 00:00:00;1;1;165;Berwang - Schlierewand ;2200;47.270116;10.535116;45;4;3;1;0;;;yes;true;1;Tirol;2001;T000002R000959;true
7699;2007-03-12 00:00:00;1;1;177;Hohen Mut - ;;46.930169;10.985169;45;1;3;0;0;;;none;true;1;Tirol;0;T000002R000960;true
7700;2007-03-26 00:00:00;1;1;177;Festkogel - Ferwallrinne, Rosskarscheid;;46.93017;10.98517;40;2;3;2;0;;;yes;true;1;Tirol;2002;T000002R000961;true
7701;2007-03-28 00:00:00;1;1;178;Wurmkogel - ;2880;46.882703;11.076791;40;1;2;1;1;;;yes;true;1;Tirol;30001;T000002R000962;true
7702;2007-04-06 00:00:00;1;1;177;Südlicher Löcherkogel - Nordhang des Löcherkogels;2950;46.930171;10.985171;40;1;2;1;0;;;yes;true;1;Tirol;2001;T000002R000963;true
7703;2007-04-07 00:00:00;1;1;172;Kreuzjöchl - ;2480;47.11515;11.00515;;;2;1;0;;;yes;true;1;Tirol;2001;T000002R000964;true
7704;2007-04-07 00:00:00;1;1;173;Pfaffenbühel - ;2190;47.235073;11.645073;;;1;0;0;;;none;true;1;Tirol;0;T000002R000965;true
7705;2007-04-08 00:00:00;1;1;172;Daunkopf - ;2630;47.115151;11.005151;;;2;0;0;;;yes;true;1;Tirol;0;T000002R000966;true
7706;2007-04-09 00:00:00;1;1;172;Lampsenspitze - Köllrinne ;2280;47.14617;11.116435;40;3;2;0;1;;;yes;true;1;Tirol;30001;T000002R000967;true
7707;2007-04-11 00:00:00;1;1;180;westlich Sonntagsköpfl - (Schigebiet Hochfügen);;47.105045;11.810045;;;2;0;0;;;none;true;1;Tirol;0;T000002R000968;true
7900;2009-02-03 00:00:00;1;1;177;Rifflsee / Schigebiet - Talabfahrt;;46.930212999999;10.985213;;;3;0;0;;;none;true;1;Tirol;0;T000002R000969;true
7708;2007-04-17 00:00:00;1;1;177;Hohe Mut - ;2300;46.930172;10.985172;;;2;1;0;;;yes;true;1;Tirol;2001;T000002R000970;true
7709;2007-09-16 00:00:00;1;1;177;Pitztaler Jöchl, Rettenbachferner - ;;46.930173;10.985173;;;;0;0;;;none;true;1;Tirol;0;T000002R000971;true
7710;2007-11-09 00:00:00;1;1;160;Schlenkerspitze - südl. Muttekopf;2400;47.395058;11.260058;38;1;;0;0;;;yes;true;1;Tirol;0;T000002R000972;true
7711;2007-11-13 00:00:00;1;1;165;Kaiserer Landesstraße - ;;47.270117;10.535117;;;;0;0;;;none;true;1;Tirol;0;T000002R000973;true
7712;2007-11-17 00:00:00;1;1;173;Pfaffenbichl - ;2400;47.235074;11.645074;40;3;3;1;0;;;yes;true;1;Tirol;2001;T000002R000974;true
7713;2007-11-28 00:00:00;1;1;172;Hoher Burgstall - ;2480;47.134612;11.28432;40;5;3;0;1;;;yes;true;1;Tirol;30001;T000002R000975;true
7714;2007-12-01 00:00:00;1;1;186;Öfenspitze - ;2200;46.755002;12.670002;35;1;2;0;0;;;yes;true;1;Tirol;0;T000002R000976;true
7715;2007-12-03 00:00:00;2;9;18;Höllenspitze - ;2620;46.995072;10.385072;35;2;3;1;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;2001;T000002R000977;true
7716;2007-12-05 00:00:00;1;1;178;Hohe Mut, Obergurgl - ;2280;46.854134;11.024687;37;8;3;1;1;;;yes;true;1;Tirol;30001;T000002R000978;true
7717;2007-12-06 00:00:00;1;1;172;Ampferstein - ;2450;47.115152;11.005152;40;8;3;0;0;;;yes;true;1;Tirol;0;T000002R000979;true
7718;2007-12-07 00:00:00;1;1;173;Niedere Pfannscharte, Weitental - Kleine Needer;2060;47.112097;11.651713;40;8;3;0;1;;;yes;true;1;Tirol;30001;T000002R000980;true
7719;2007-12-21 00:00:00;1;1;165;Arlberg - ;2200;47.270118;10.535118;40;1;2;0;0;;;yes;true;1;Tirol;0;T000002R000981;true
7720;2008-01-04 00:00:00;1;1;173;Halslspitze, Weidener Hütte - ;2440;47.235075;11.645075;;;3;0;0;;;yes;true;1;Tirol;0;T000002R000982;true
7721;2008-01-04 00:00:00;1;1;173;Marchkopf - ;1900;47.235076;11.645076;35;7;3;1;0;;;yes;true;1;Tirol;2001;T000002R000983;true
7722;2008-01-05 00:00:00;1;1;175;Galtenberg, Alpbachtal - ;1940;47.390063;12.240063;35;1;3;0;0;;;yes;true;1;Tirol;0;T000002R000984;true
7723;2008-01-05 00:00:00;1;1;175;Galtenberg, Alpbachtal - Greitergrabe;1710;47.390064;12.240064;33;7;3;1;0;;;yes;true;1;Tirol;2001;T000002R000985;true
7724;2008-01-05 00:00:00;1;1;158;Große Schlicke, Karettatal - ;1600;47.522115;10.630356;38;2;3;0;1;;;yes;true;1;Tirol;30001;T000002R000986;true
7725;2008-01-05 00:00:00;1;1;173;Rastkogel / Viertelalm - ;1850;47.235077;11.645077;30;7;3;0;0;;;yes;true;1;Tirol;0;T000002R000987;true
7726;2008-01-07 00:00:00;2;9;18;Ischgl - Skigebiet - Höllenspitze;2333;46.995073;10.385073;35;1;3;1;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;2001;T000002R000988;true
7727;2008-01-09 00:00:00;1;1;165;Roggspitze - ;2100;47.270119;10.535119;37;8;3;0;0;;;yes;true;1;Tirol;0;T000002R000989;true
7728;2008-01-13 00:00:00;1;1;177;Bergkastel - Skigebiet - Ziehweg Zufahrt Almlift, Almtäler;;46.930174;10.985174;;;4;0;0;;;none;true;1;Tirol;0;T000002R000990;true
7729;2008-01-13 00:00:00;1;1;175;Breiteggern - ;1820;47.390065;12.240065;35;8;3;1;0;;;yes;true;1;Tirol;2001;T000002R000991;true
7730;2008-01-13 00:00:00;1;1;177;Fernautal, Mutterbergalm - unterhalb Gamskogelbahn;2150;46.930175;10.985175;35;2;4;0;0;;;yes;true;1;Tirol;0;T000002R000992;true
7731;2008-01-13 00:00:00;1;1;161;Große Seekarspitze, Breitgrießkar - Gipfelhang;2480;47.40411;11.387172;35;7;3;0;1;;;yes;true;1;Tirol;30001;T000002R000993;true
7732;2008-01-13 00:00:00;2;9;18;Höllenspitze - Sassgalunkar;2500;46.995074;10.385074;40;8;3;1;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;2001;T000002R000994;true
7733;2008-01-13 00:00:00;2;9;18;Minderskopf, Umgebung Masner - Skigebiet - Rinne südöstl. des Gipfels;2710;46.995075;10.385075;40;2;3;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000995;true
7734;2008-01-13 00:00:00;1;1;172;Oberissalm, Schafgrübler - ;2350;47.115153;11.005153;30;4;3;0;0;;;yes;true;1;Tirol;0;T000002R000996;true
7735;2008-01-13 00:00:00;1;1;172;Potsdamer Hütte - ;1950;47.115154;11.005154;35;6;3;0;0;;;yes;true;1;Tirol;0;T000002R000997;true
7736;2008-01-14 00:00:00;1;1;172;Schellenberg, Almindalm - Roter Kogel - Almindalm, 2100m;2120;47.115155;11.005155;35;8;3;0;0;;;yes;true;1;Tirol;0;T000002R000998;true
7737;2008-01-14 00:00:00;1;1;173;Unterbergalm - ;2080;47.235078;11.645078;;2;3;0;0;;;yes;true;1;Tirol;0;T000002R000999;true
7738;2008-01-18 00:00:00;1;1;177;Skigebiet Hochgurgl - Wurmkogellift / Piste 24;2610;46.930176;10.985176;35;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001000;true
7739;2008-01-19 00:00:00;1;1;172;Eisenkar, Geigenkamm - ;2080;47.115156;11.005156;40;6;3;0;0;;;none;true;1;Tirol;0;T000002R001001;true
7740;2008-01-19 00:00:00;1;1;177;Gepatschstausee, Glockturmgruppe - Uferstraße;;46.930177;10.985177;;;3;0;0;;;none;true;1;Tirol;0;T000002R001002;true
7741;2008-01-19 00:00:00;1;1;173;Patscherkofel - ;;47.235079;11.645079;;;3;0;0;;;none;true;1;Tirol;0;T000002R001003;true
7742;2008-01-19 00:00:00;1;1;172;Zischgeles - Steilhang Kamplschröfen;2850;47.115157;11.005157;35;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001004;true
7743;2008-01-20 00:00:00;1;1;177;Allerleigrubenspitze - nordöstl. P. 2199;2140;46.930178;10.985178;40;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001005;true
7744;2008-01-20 00:00:00;1;1;177;Grubenkopf, Obernberg - Gipfelhang;2150;46.930179;10.985179;35;1;3;1;0;;;yes;true;1;Tirol;2001;T000002R001006;true
7745;2008-01-20 00:00:00;1;1;173;Kellerjoch, Naunzalm  -;2080;47.23508;11.64508;40;6;3;1;0;;;yes;true;1;Tirol;2001;T000002R001007;true
7746;2008-01-20 00:00:00;1;1;172;Schönbichl, Lampsenspitze - Rinne Richtung Marleralm;2280;47.115158;11.005158;37;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001008;true
7747;2008-01-20 00:00:00;1;1;172;Schöntalspitze - südl. der üblichen Skiroute;2620;47.115159;11.005159;40;1;3;1;0;;;yes;true;1;Tirol;2001;T000002R001009;true
7748;2008-01-20 00:00:00;1;1;172;Vordere Sonnenwand, Schrankogelgruppe - ;2580;47.11516;11.00516;;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001010;true
7749;2008-01-21 00:00:00;1;1;173;Mölser Scharte - ;2370;47.235081;11.645081;35;3;2;0;0;;;yes;true;1;Tirol;0;T000002R001011;true
7786;2008-03-06 00:00:00;1;1;173;Eiskarspitze - ;2550;47.235088;11.645088;35;7;3;0;0;;;yes;true;1;Tirol;0;T000002R001012;true
7750;2008-01-24 00:00:00;1;1;177;Giggijoch Weißkamm - Gaislachkogel Bereich Wasserkar;2740;46.942699;10.974127;40;2;3;0;1;;;yes;true;1;Tirol;30001;T000002R001013;true
7751;2008-01-24 00:00:00;1;1;173;Kaltenbach - Hüttenkogel;2300;47.235082;11.645082;40;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001014;true
7752;2008-01-26 00:00:00;1;1;172;Rostizkogel, Kaunergrat - zwischen Nördl. u. Mittl. Löcherferner;3120;46.969398;10.80355;40;4;3;0;1;;;yes;true;1;Tirol;30001;T000002R001015;true
7753;2008-01-28 00:00:00;1;1;186;Zenzerspitz - Hollbrucker Eck;2150;46.711628;12.438866;40;2;3;0;1;;;yes;true;1;Tirol;30001;T000002R001016;true
7754;2008-01-30 00:00:00;1;1;177;Glockturmgruppe - Hochjoch;;46.93018;10.98518;;;2;0;0;;;yes;true;1;Tirol;0;T000002R001017;true
7755;2008-01-31 00:00:00;1;1;177;Rettenbachtal - Rettenbachalm;2320;46.930181;10.985181;45;1;3;1;0;;;yes;true;1;Tirol;2001;T000002R001018;true
7756;2008-02-03 00:00:00;1;1;175;Künstleralm - ;1600;47.390066;12.240066;35;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001019;true
7757;2008-02-03 00:00:00;1;1;172;Rietzner Grieskogel - Kühtai;2884;47.115161;11.005161;45;7;3;1;0;;;yes;true;1;Tirol;2001;T000002R001020;true
7758;2008-02-03 00:00:00;1;1;175;Skigebiet Scheffau - Kummereralm;1400;47.478222;12.261169;35;5;3;0;1;;;yes;true;1;Tirol;30001;T000002R001021;true
7759;2008-02-03 00:00:00;1;1;175;Waldhausalm - ;1600;47.390067;12.240067;33;8;2;0;0;;;yes;true;1;Tirol;0;T000002R001022;true
7760;2008-02-08 00:00:00;1;1;175;Hoher Mahdstein - ;1900;47.390068;12.240068;40;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001023;true
7761;2008-02-08 00:00:00;1;1;172;Wenner-Berg-Alpe - Kaunertaler Gletscherstraße;2000;47.115162;11.005162;40;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001024;true
7762;2008-02-09 00:00:00;1;1;181;Böses Weibl - ;2200;47.025035;12.430035;;6;3;0;0;;;yes;true;1;Tirol;0;T000002R001025;true
7763;2008-02-09 00:00:00;1;1;177;Mittagskogel - Richtung Taschachhaus;2400;46.930182;10.985182;35;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001026;true
7764;2008-02-09 00:00:00;1;1;172;Schöntalspitze - ;2400;47.115163;11.005163;35;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001027;true
7765;2008-02-10 00:00:00;1;1;173;Hobar - ;;47.235083;11.645083;;;3;0;0;;;none;true;1;Tirol;0;T000002R001028;true
7766;2008-02-10 00:00:00;1;1;160;Wannig - ;2350;47.395059;11.260059;;;2;0;0;;;yes;true;1;Tirol;0;T000002R001029;true
7767;2008-02-10 00:00:00;1;1;172;Wörgetal - ;2250;47.115164;11.005164;35;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001030;true
7768;2008-02-11 00:00:00;1;1;172;Guben-Schweinfurter-Hütte - ;2100;47.115165;11.005165;;6;2;0;0;;;yes;true;1;Tirol;0;T000002R001031;true
7769;2008-02-11 00:00:00;1;1;166;Rosskogel - Hirscheben - Osthang Richtung Albistal;2140;47.216444;11.163039;37;2;2;0;1;;;yes;true;1;Tirol;30001;T000002R001032;true
7770;2008-02-11 00:00:00;1;1;173;Sonntagsköpfl - ;2180;47.235084;11.645084;35;1;2;0;0;;;yes;true;1;Tirol;0;T000002R001033;true
7771;2008-02-12 00:00:00;1;1;180;Hintertuxer Gletscher - Schlegeis;3000;47.105046;11.810046;35;4;2;0;0;;;yes;true;1;Tirol;0;T000002R001034;true
7772;2008-02-16 00:00:00;1;1;172;Grieskogel - ;2650;47.115166;11.005166;40;2;2;0;0;;;yes;true;1;Tirol;0;T000002R001035;true
7773;2008-02-17 00:00:00;1;1;173;Rastkogel - ;;47.235085;11.645085;;;2;0;0;;;none;true;1;Tirol;0;T000002R001036;true
7774;2008-02-23 00:00:00;1;1;173;Nafing Alm - ;;47.235086;11.645086;;4;1;0;0;;;yes;true;1;Tirol;0;T000002R001037;true
7775;2008-02-23 00:00:00;2;9;18;Skigebiet Serfaus - Oberer Sattelkopf;;46.995076;10.385076;;;2;0;0;;;none;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R001038;true
7776;2008-02-24 00:00:00;1;1;163;Habicht - Glättealm;2200;47.560029;12.165029;40;5;2;0;0;;;yes;true;1;Tirol;0;T000002R001039;true
7777;2008-02-24 00:00:00;1;1;172;Oberstkogel - ;;47.115167;11.005167;;2;1;0;0;;;yes;true;1;Tirol;0;T000002R001040;true
7778;2008-02-24 00:00:00;1;1;173;Rote Wand - ;2180;47.235087;11.645087;42;3;2;0;0;;;yes;true;1;Tirol;0;T000002R001041;true
7779;2008-02-24 00:00:00;1;1;177;Tiefenbachferner - Seiter Kar;2480;46.930183;10.985183;40;3;2;0;0;;;yes;true;1;Tirol;0;T000002R001042;true
7780;2008-02-25 00:00:00;1;1;165;Schindlermähder - ;2010;47.27012;10.53512;35;5;2;0;0;;;none;true;1;Tirol;0;T000002R001043;true
7781;2008-02-25 00:00:00;1;1;177;Venterstraße - ;;46.930184;10.985184;;;1;0;0;;;none;true;1;Tirol;0;T000002R001044;true
7782;2008-03-01 00:00:00;1;1;172;Samerschlag - ;2700;47.115168;11.005168;35;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001045;true
7783;2008-03-03 00:00:00;1;1;160;Brandjochkreuz - Höttinger Graben;1500;47.39506;11.26006;40;4;1;0;0;;;yes;true;1;Tirol;0;T000002R001046;true
7784;2008-03-04 00:00:00;1;1;184;Zettersfeld - Naturfreundehütte;1850;46.895005;12.535005;;3;2;0;0;;;yes;true;1;Tirol;0;T000002R001047;true
7785;2008-03-06 00:00:00;1;1;177;Berglastal - Seitenmoräne Alpeinferner;2380;46.930185;10.985185;35;2;3;0;0;;;none;true;1;Tirol;0;T000002R001048;true
7787;2008-03-06 00:00:00;1;1;173;Skigebiet Hochfügen - Pfaffenbichl;2400;47.235089;11.645089;40;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001049;true
7788;2008-03-09 00:00:00;1;1;172;Hinterer Grieskogel - ;2500;47.115169;11.005169;35;3;2;0;0;;;yes;true;1;Tirol;0;T000002R001050;true
7789;2008-03-09 00:00:00;1;1;180;Torspitze - ;2550;47.105047;11.810047;;8;2;0;0;;;yes;true;1;Tirol;0;T000002R001051;true
7790;2008-03-12 00:00:00;1;1;172;Winnebacher Weißkogel - ;2800;47.11517;11.00517;40;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001052;true
